idx,eco,context.target,prompt,entailment,Subject_Equal,Inner_Tense,Inner_Person,Mat_Tense,Mat_Person
NE_221,양태,"2층 안쪽에 있는 화장실도 남자용은 좌측에, 여자용은 우측에 설치돼 있는데 이 또한 적절한 배치다. 예로, 우리나라 고속도로 휴게소에 가보면 영업이 잘되는 휴게소는 이와 같은 원리에 맞춰 건축돼 있는 반면 영업이 잘 안 되는 휴게소는 반대로 설치돼 있는 것을 볼 수 있다.","영업이 잘 안 되는 고속도로 휴게소는 화장실이 남자용은 좌측, 여자용은 우측이라는 원리와 반대로 설치돼 있다.",Entailment,n,현재,3,현재,1
NE_135,양태,학생들은 우리 몸의 기관에 대해 설명을 들은 후 ‘통통 스테이지’ 위에서 모니터에 보이는 세균을 잡기 위해 손뼉을 치고 뛰었다. 세균을 다 잡자 열화상카메라로 찍은 학생들의 몸이 모니터에 나타났다. 뛰기 전보다 얼굴과 손이 빨갛게 변해 있는 것을 확인할 수 있다.,학생들의 얼굴과 손은 뛰기 전보다 빨갛게 변해 있다.,Entailment,n,현재,3,현재,1
NE_067,부정,"그러나 이준석 선장은 이때부터 자신이 배에서 탈출하는 순간까지 적절한 조치를 하지 않았다. 퇴선한 뒤에도 승객들 구조상황을 신경 쓰지 않았고, 신분이 드러날 때까지 선장임을 밝히지 않았다.",이준석은 선장이다.,Entailment,y,현재,3,과거,3
NE_075,부정,국정 역사 교과서의 지지자들이 목소리를 내지 않아서 그렇지 상당수 존재한다. 수준 낮은 좌편향 역사 교과서를 바꿔야 한다는 생각은 널리 퍼져 있다. 어제 한국사립초중고법인협의회도 국정교과서를 지지한다고 밝히지 않았나.,한국사립초중고법인협의회는 국정교과서를 지지한다.,Contradict,y,현재,3,과거,3
SP_312,조건,P1: 친박과 비박으로 나누어서 유권자들에 민생과는 관계 없는 싸움만 계속한다면 괴물이 되어 버린 소위 국회 선진화법을 개정할 수 있는 백팔십 석은커녕 과반수에도 미달할 수 있습니다. 박근혜 정부에 성공을 지원하고 국민의 신뢰를 받는 여당이 되기를 바란다면 결단을 내려야 할 시간이 얼마 남지 않았음을 깨달아야 합니다.,국민의 신뢰를 받는 여당이 될 것이다.,Contradict,y,현재,3,현재,3
NE_246,양태,패션하우스 최고봉으로 불리는 에르메스 역시 온라인 분야 강화에 나서는 상황이다. 고고한 느낌의 에르메스 브랜드 이미지와 달리 에르메스 홈페이지와 온라인숍은 '펀(Fun)'한 요소로 가득 차 있다. 온라인이나 모바일 유통을 통해 제품을 구입하는 사람들이 상대적으로 나이대가 젊은 사람들임을 감안한 구성이라고 볼 수 있다.,'펀(Fun)'한 요소로 가득 찬 에르메스 홈페이지와 온라인숍은 온라인이나 모바일 유통을 통해 제품을 구입하는 사람들이 상대적으로 나이대가 젊은 사람들임을 감안한 구성이다.,Entailment,n,현재,3,현재,1
SP_140,부정,P1: 구일날 근데 그 이전 그리고 어 그 이후로 어 지금까지 밝혀진 바로는 총 네 번 예. 고 짧은 기간에 독대를 네 번 한 것으로 보이지 않습니까? 지금?,그 짧은 기간에 독대를 네 번 했다.,Entailment,n,과거,3,현재,1
NE_037,조건,나무이름을 가지는 순간 생명의 소중함을 깨닫게도 된다. 나무이름을 가지면 이 세상 모든 생명체가 평등하다는 것을 깨닫는다. 세상 모든 생명체가 평등하다는 것을 깨달으면 이 세상은 평화로워진다.,세상 모든 생명체는 평등하다.,Entailment,n,현재,3,현재,1
NE_422,부정,허시파피 베이직 오리지날은 오래 신어도 질리지 않는 꾸준한 멋이 숨어있다. 심플함 속에 숨어있는 멋스러움으로 웬만한 코디는 무난히 소화해낸다. 허시파피 앵클부츠가 모든 여성을 위한 부츠라고 주장하지 않는다.,허시파피 앵클부츠는 모든 여성을 위한 부츠이다.,Contradict,n,현재,3,현재,3
NE_033,양태,"출신 국가를 떠나온 사람 앞에서 다른 나라로 떠날 거라 밝힌 이형의 한탄이 사설처럼 이어진다. 사람 좋고 놀기 좋아하며 가끔 자원봉사도 하던 이형은 이제 더 이상 정치와 정치인을 믿지 않는다고 말했다. 함께 일하던 동료가 하청업체로 넘어가고 그 동료들이 다시 정리해고 되는 과정을 지켜보며, 이형은 자기가 발 딛은 현실이 단단하지 않은 진흙뻘이었음을 깨달은 듯했다.",이형이 발 딛은 현실은 단단하지 않은 진흙뻘이었다.,Entailment,n,과거,3,과거,3
SP_105,조건,김 상궁: 영광은 무슨. 그리구 날 모신다니? 넌 성 상궁 마마님의 수발 상궁이지 않느냐? \n초비: 마마님두 참. 마마님께서도 제 ？전이시니 성심을 다해 받들겠단 뜻이지요. \n김 상궁: 헛참 다들 처음엔 힘들어하는데 이리 빨리 적응을 하는 걸 보면 넌 딱 궁인체질인 것 같다.,entailment,Entailment,n,현재,2,현재,1
SP_007,양태,P2: 화해의 포인트가 달라요. \nP1: 으음. \nP2: 그래서 내가 생각한 화해의 제스쳐와 이 포인트 이 시점이 그 상대방하고 늘 맞는 게 아니라는 걸 기억해야 돼요.,내가 생각한 화해의 제스처와 시점이 상대방과 늘 맞는 것이 아니다.,Entailment,n,현재,3,현재,1
NE_410,부정,"북한 바깥에서 보면, 장군님 찬양은 우습게만 보일 뿐이다. 이 노래를 듣더라도, 그 누구도 김정일이 미사일을 맨손으로 때려 부순다는 것을 믿지 않는다. 축지법은 허경영씨도 쓴다고 주장하지 않는가.",허경영 씨는 축지법을 쓴다.,Contradict,y,현재,3,현재,3
NE_235,양태,고종은 메이지보다 4년 먼저 즉위한다. 1863년이다. 당시만 해도 조선의 국력이 일본에 비해 많이 약하다고 볼 수 없었다.,1863년 당시만 해도 조선의 국력은 일본에 비해 많이 약했다.,Contradict,n,현재,3,과거,3
NE_486,조건,하지만 그런 으름장이 한ㆍ미 양국 현 정부에 통할 것으로 기대한다면 참으로 어리석다.,그런 으름장이 한ㆍ미 양국 현 정부에 통할 것이다.,Contradict,n,미래,3,현재,3
NE_601,부정,1935년 히틀러가 베르사유조약 탈퇴를 선언할 때만 해도 유럽 국가들 중 누구도 2차대전 개전 초기 독일이 그토록 승승장구할 것이라고 예상하지 못했다.,"2차대전 개전 초기, 독일은 승승장구하였다.",Entailment,n,미래,3,과거,3
NE_009,조건,"트랙타가 일하는 소를 사라지게 하고, 길바닥에 쇠똥이 나뒹굴지 않으니 쇠똥구리가 경단을 만들 수 없고, 쇠똥구리의 퇴각이 지구환경에 또 어떤 영향을 미칠지는 알 수 없는 노릇이다. 경제현상도 마찬가진데 IMF환란 때도 따져보면 그랬고, 1930년대 대공황이 미국 어느 시골은행의 부도로부터 시작되었음을 기억한다면 이것은 극명한 나비효과의 한 사례인 것이다.",1930년대 대공황은 미국 어느 시골 은행의 부도로부터 시작되었다.,Entailment,n,과거,3,현재,1
NE_538,양태,남한의 관용(tolerance)이 북한 정권의 잘못된 판단을 지속하게 만드는 것 아닌가 싶다. 사견이지만 북한은 자기 멋대로 행동하더라도 한국이 반발하지 못할 거라고 믿는 것 같다.,북한이 자기 멋대로 행동하더라도 한국은 반발하지 못할 것이다.,Entailment,n,미래,3,현재,3
NE_111,양태,"그 과정에서 국제보건기구들과 협조체계 역시 긴밀히 해 나가야 한다. 중요한 것은 가장 효율적으로, 가장 현명하게 국제사회와 공조해 메르스에 대응해야 한다는 것. 중동에선 지금도 헤아릴 수 없이 많은 사람이 메르스로 고통받고 있다는 것을 잊어서는 안 된다.",중동에선 지금도 헤아릴 수 없이 많은 사람이 메르스로 고통받고 있다.,Entailment,n,현재,3,현재,3
NE_198,조건,21세기 조직은 20세기 군대 조직처럼 움직이지 않는다. 불확실성과 불안정성이 일반적이라는 것을 받아들인다면 이런 상황 속에서 운영될 수 있는 조직으로 새롭게 디자인할 필요가 있다.,21세기에는 불확실성과 불안정성이 일반적이다.,Entailment,n,현재,3,현재,3
NE_031,양태,한반도 위기 상황이 고조되는 점을 감안하면 미국은 정치적으로도 중국과 심각한 분쟁을 감당할 만한 처지가 아니다. 트럼프는 군사적 행동을 선택할 수 없음을 깨달을 것이다.,트럼프는 군사적 행동을 선택할 수 없다.,Entailment,y,현재,3,현재,3
NE_598,양태,사교육에 익숙하지 않은 아이들은 중1이나 고1 때 상대적으로 성적이 떨어진다고 예상해야 한다.,사교육에 익숙하지 않은 아이들은 중1이나 고1 때 상대적으로 성적이 떨어진다.,Entailment,n,현재,3,현재,1
NE_158,부정,다시 돌아가고 싶은 생각이 문득 들기도 했지만 이제 불가능하잖아요. 새로운 삶이 펼쳐졌어요. 지금도 남편을 선택하고 한국에 온 것을 후회하지 않아요.,필자는 남편을 선택하고 한국에 왔다.,Entailment,y,과거,1,현재,1
NE_094,양태,홀브룩 대표는 아프가니스탄 정책을 총괄하며 힐러리 클린턴(Clinton) 국무장관과 오바마 대통령에게 직보(直報)하고 있다. 홀브룩 대표로 상징되는 미 국무부는 한국사회에 논란이 일 수 있는 재파병보다는 비(非)군사적 지원이 신속하게 집행되기를 바라는 것으로 이해할 수 있다.,미 국무부는 재파병보다는 비(非)군사적 지원이 신속하게 집행되기를 바란다.,Entailment,n,현재,3,현재,1
SP_198,조건,"도식: 처제한테두 얘기 했대? \n영심: 응! 근데 영란이는 안 믿더래! 그러니까 내가 나서는 수밖에 없다구! \n도식: 당신이 미행하는 걸 알았다면, 정 서방이 다시는 거기 안갈 것 같은데?",당신(영심)은 미행을 했다.,Entailment,n,현재,2,과거,3
NE_506,부정,천안함 폭침 합동조사단이 현장에서 어뢰 추진체를 건져내고 이 어뢰가 북한제임을 증명하는 과학적 조사 결과를 공개했으나 국민 중 30%는 아직도 천안함 폭침이 북한 소행임을 믿지 않고 있다.,천안함 폭침은 북한 소행이다.,Entailment,n,현재,3,현재,3
NE_100,양태,오래 서 있거나 앉아있는 직업을 가진 경우 다리 정맥이 지속적인 압력을 받으면서 혈관 벽이 약화되고 늘어나면서 하지정맥류가 생길 수 있다. 혈관은 한번 늘어나면 되돌리기 어려워 하지정맥류는 계속 진행하는 질병이라고 이해해야 한다.,하지정맥류는 계속 진행하는 질병이다.,Entailment,n,현재,3,현재,1
SP_015,양태,P1: 하지만 최근에 상황은 많이 변했습니다. 북한에 대한 국제 사회의 압박은 점점 강해지고 있고 중국 또한 도발의 악순환을 끊겠다는 의지가 강합니다. 북한에 김정은은 중국에서조차 전통적인 동맹 의식보다는 전략적 위험이라는 인식이 중국 인민들에게 확산돼가고 있음을 깨달아야 합니다.,김정은은 전략적 위험이라는 인식이 중국 인민들에게 확산되어 가고 있다.,Entailment,y,현재,3,현재,3
NE_409,양태,조기 대선이 예상되는 상황에서 한 자릿수로 떨어진 지지율을 회복하기엔 시간이 너무 촉박하다. 지지율이 회복되지 못한 채 대선 국면을 맞으면 좌·우 양측의 단일화 압박이 거셀 것으로 예상된다. 민주당은 확실한 정권교체를 위해 통합이 필요하다고 주장할 것이다.,확실한 정권교체를 위해 통합이 필요하다.,Entailment,n,현재,3,현재,3
NE_205,양태,"전경련은 계열사들끼리 지분(持分)을 꼬리에 꼬리를 무는 식으로 연결한 순환 출자 구조를 해소하는 데 15조원 이상이 필요해 엄두를 내지 못한다고 했다. 그러나 올 3월말 현재 10대 재벌의 사내 유보금은 183조원에 달하고, 10대 그룹 총수 일가가 보유한 주식의 평가 금액도 총 50조원이 넘는다. 재벌들이 여윳돈을 쌓아두고서도 발을 뻗게 되면 국민은 비용 부담 때문이 아니라 그룹 지배권을 놓치기 싫어 거부하는 것으로 받아들일 것이다.",재벌들은 비용 부담 때문이 아니라 그룹 지배권을 놓치기 싫어서 순환 출자 구조를 해소를 거부한다.,Entailment,n,현재,3,현재,3
NE_578,양태,학교 후문 쪽에도 옐로 카펫이 있었습니다. 횡단보도도 험프식으로 조성되었습니다. 중앙선과 양 옆으로 탄력봉이 설치되어 있는 것으로 보아 이전에는 횡단보도 근처에 불법주정차량들이 많았음을 예상할 수 있습니다.,이전에는 횡단보도 근처에 불법주정차량들이 많았다.,Entailment,n,과거,3,현재,1
NE_347,양태,타협하지 않고 꿈을 지켜낸 자가 그에 상응하는 보상을 받을지는 장담할 수 없다. 극중 돈키호테는 꿈을 이루는 것보다 그것을 추구하는 과정이 더 중요하다고 여기는 것 같다.,꿈을 이루는 것보다 그것을 추구하는 과정이 더 중요하다.,Entailment,n,현재,3,현재,3
NE_355,의문,일을 하다보면 야근도 할 수 있겠습니다. 그러나 보스가 야근을 축복이라고 생각하는 조직이라면 얘기는 달라집니다. 직원들도 야근을 축복이라고 여길까요.,야근은 축복이다.,Contradict,n,현재,3,현재,3
SP_060,양태,P6: 그렇다면 뚝배기의 열기는 얼마나 오래 갈까요. 이~ 주부들이 흔히 사용하는 냄비와 비교 실험해 보기로 했습니다. 가열한 지 오분 정도 지나자 먼저 끓기 시작하는 일반 냄비 이~ 반대로 뚝배기는 끓기까지 시간이 약 이분 정도 더 오래 걸리는 걸 확인할 수 있었습니다.,뚝배기는 일반 냄비에 비해 끓기까지 시간이 약 이분 정도 더 오래 걸렸다.,Entailment,n,현재,3,과거,1
SP_364,부정,P2: 예. 영국은 뭐~ 스코틀랜드 또 북아일랜드 웨일즈 또 어~ 그렇게 이제 연방 체계로 인제 되어 있는데 \nP1: 그렇죠. 예. \nP2: 그중에 인제 스코틀랜드와 북아일랜드는 사실 이유에서 빠져 나가기를 원하지 않고 있습니다.,스코틀랜드와 북아일랜드는 EU에서 빠져나갈 것이다.,Contradict,y,현재,3,현재,3
